"year","university","school","degree","employment_rate_overall","employment_rate_ft_perm","basic_monthly_mean","basic_monthly_median","gross_monthly_mean","gross_monthly_median","gross_mthly_25_percentile","gross_mthly_75_percentile"
2018,"Singapore Management University","School of Economics *","Economics Cum Laude and above",93.4,89.5,4599,4000,4721,4000,3500,5200
2018,"Singapore Management University","School of Information Systems *","Information Systems",93.6,89.5,4058,4000,4160,4000,3600,4600
2018,"Singapore Management University","School of Information Systems *","Information Systems Cum Laude and above",100,97.2,4584,4650,4659,4685,4200,5000
2018,"Singapore Management University","School of Social Sciences *","Social Sciences",85.6,74.4,3336,3200,3409,3210,3000,3710
2018,"Singapore Management University","School of Social Sciences *","Social Sciences Cum Laude and above",84.2,78.9,3818,3550,3880,3600,3200,4100
2018,"Singapore Management University","School of Law *","Law #",92.7,90.8,4704,4500,4856,4500,4050,5600
2018,"Singapore Management University","School of Law *","Law Cum Laude and above #",94.4,92.6,4986,4750,5256,5513,4500,6000
2013,"Nanyang Technological University","Nanyang Business School","Accountancy and Business",97.4,96.1,3701,3200,3727,3350,2900,4000
2013,"Nanyang Technological University","Nanyang Business School","Accountancy (3-yr direct Honours Programme)",97.1,95.7,2850,2700,2938,2700,2700,2900
2013,"Nanyang Technological University","Nanyang Business School","Business (3-yr direct Honours Programme)",90.9,85.7,3053,3000,3214,3000,2700,3500
2013,"Nanyang Technological University","Nanyang Business School","Business and Computing",87.5,87.5,3557,3400,3615,3400,3000,4100
2014,"Nanyang Technological University","Nanyang Business School","Accountancy and Business",98.2,95.6,3539,3300,3597,3300,2900,4000
2014,"Nanyang Technological University","Nanyang Business School","Accountancy (3-yr direct Honours Programme)",96.6,96.1,2981,2800,3003,2840,2700,3000
2014,"Nanyang Technological University","Nanyang Business School","Business (3-yr direct Honours Programme)",89.6,80.2,3231,3000,3318,3100,2800,3600
2014,"Nanyang Technological University","Nanyang Business School","Business and Computing",92.9,89.3,3398,3400,3431,3450,3232,4000
2015,"Nanyang Technological University","Nanyang Business School","Accountancy and Business",98.6,97.3,4225,3500,4438,3770,3000,4850
2015,"Nanyang Technological University","Nanyang Business School","Accountancy (3-yr direct Honours Programme)",97.3,96.5,3182,2850,3240,2875,2850,3125
2015,"Nanyang Technological University","Nanyang Business School","Business (3-yr direct Honours Programme)",92.2,87.6,3343,3100,3502,3200,2900,3700
2015,"Nanyang Technological University","Nanyang Business School","Business and Computing",100,100,4036,4184,4395,4583,3800,4876
2016,"Nanyang Technological University","Nanyang Business School","Accountancy",97.3,95.1,3027,2900,3063,2900,2900,3100
2016,"Nanyang Technological University","Nanyang Business School","Accountancy and Business",97.4,96.6,3836,3500,3893,3500,3100,4250
2016,"Nanyang Technological University","Nanyang Business School","Business",89.6,77.1,3348,3200,3444,3300,3000,3800
2016,"Nanyang Technological University","Nanyang Business School","Business and Computing",94.4,94.4,4232,4000,4407,4600,3800,5000
2017,"Nanyang Technological University","Nanyang Business School","Bachelor of Accountancy (Hons)",97.1,94.5,3121,3000,3166,3000,2900,3100
2017,"Nanyang Technological University","Nanyang Business School","Double Degree in Bachelor of Accountancy (Hons) and Bachelor of Business (Hons)",97.2,94.3,3830,3500,3892,3600,3013,4317
2017,"Nanyang Technological University","Nanyang Business School","Bachelor of Business (Hons)",93,80.8,3530,3300,3643,3300,3000,3800
2017,"Nanyang Technological University","Nanyang Business School","Double Degree in Bachelor of Business (Hons) and Bachelor of Engineering (Hons) (Computer Science)",100,95,5036,4750,5225,5000,4000,5362
2018,"Nanyang Technological University","Nanyang Business School","Accountancy",94.6,92.2,3214,3000,3245,3000,3000,3200
2018,"Nanyang Technological University","Nanyang Business School","Accountancy and Business",99.2,97.7,4391,4000,4456,4000,3600,4633
2018,"Nanyang Technological University","Nanyang Business School","Business",92.6,84.3,3646,3500,3776,3500,3200,4000
2018,"Nanyang Technological University","Nanyang Business School","Business and Computing ^",100,100,4536,4450,4572,4575,4200,4900
